station,stratum,year,season,lat,lon,depth,surftemp,comname,abundance,biomass
252,1240,2005,FALL,41.433133,-68.776883,137,12.74,ATLANTIC COD,0,0
252,1250,2002,FALL,41.473333,-69.573667,30,NA,ATLANTIC COD,144,215.04
252,1250,2011,SPRING,41.243162,-69.357865,57,5.37,ATLANTIC COD,60,14.0126582278481
252,1280,2002,SPRING,42.012833,-69.4725,211,7.02,ATLANTIC COD,0,0
252,1290,2001,SPRING,42.644828,-67.044975,292,3.76,ATLANTIC COD,0,0
252,1290,2004,FALL,41.877508,-68.321233,206,13.04,ATLANTIC COD,0,0
252,1290,2008,FALL,42.563485,-67.374037,289,13.11,ATLANTIC COD,0,0
252,1300,2007,SPRING,42.304423,-66.889845,301,4.37,ATLANTIC COD,0,0
252,1300,2012,SPRING,42.572378,-67.095265,305,6.46,ATLANTIC COD,0,0
252,1300,2014,SPRING,42.319635,-67.207295,294,7.14,ATLANTIC COD,0,0
252,3610,2009,SPRING,42.115157,-70.47319,51,4.64,ATLANTIC COD,135,12.9303797468354
253,1130,2012,FALL,40.611245,-67.822048,86,16.41,ATLANTIC COD,0,0
253,1130,2014,FALL,40.93487,-67.439898,75,15.54,ATLANTIC COD,0,0
253,1140,2013,SPRING,40.68785,-67.074217,125,7.15,ATLANTIC COD,0,0
253,1160,2003,FALL,41.604333,-66.2485,91,13.69,ATLANTIC COD,0,0
253,1160,2009,FALL,41.49626,-67.032905,65,12.39,ATLANTIC COD,0,0
253,1170,2001,FALL,41.658603,-65.908798,124,17.43,ATLANTIC COD,42,13.56
253,1200,2007,FALL,41.269162,-68.464323,55,16.15,ATLANTIC COD,0,0
253,1200,2015,SPRING,41.81332,-67.699255,35,NA,ATLANTIC COD,0,0
253,1210,2005,FALL,41.72705,-68.342033,78,14.42,ATLANTIC COD,0,0
253,1220,2006,FALL,42.188593,-66.621463,209,15.7,ATLANTIC COD,0,0
253,1230,2004,SPRING,41.394333,-68.630667,95,4.01,ATLANTIC COD,0,0
253,1240,2003,SPRING,41.371312,-68.764648,116,5.21,ATLANTIC COD,1,2.1038
253,1240,2004,FALL,41.935058,-68.741507,142,12.94,ATLANTIC COD,0,0
253,1240,2010,FALL,41.68609,-68.543137,177,13.08,ATLANTIC COD,0,0
253,1260,2013,FALL,42.074075,-69.956775,80,13.37,ATLANTIC COD,48,12.0607594936709
253,1280,2002,SPRING,42.176667,-69.656667,234,6.69,ATLANTIC COD,0,0
253,1290,2001,SPRING,42.53355,-66.782982,248,3.99,ATLANTIC COD,64,340.64
253,1290,2005,SPRING,42.187527,-67.8506,222,4.52,ATLANTIC COD,0,0
253,1290,2014,SPRING,42.522365,-67.430482,298,6.85,ATLANTIC COD,0,0
253,1300,2008,FALL,42.432978,-67.476353,312,NA,ATLANTIC COD,0,0
253,3550,2002,FALL,41.272333,-69.671,25,13.25,ATLANTIC COD,1,4.02
253,3600,2009,SPRING,42.179052,-70.542922,48,4.56,ATLANTIC COD,1200,287.025316455695
254,1130,2012,FALL,40.722567,-68.140875,73,17.37,ATLANTIC COD,0,0
254,1130,2013,SPRING,40.827792,-67.037652,92,6.79,ATLANTIC COD,1,0.393037974683544
254,1130,2014,FALL,40.939083,-67.365978,78,15.36,ATLANTIC COD,0,0
254,1160,2003,FALL,41.4905,-66.107333,109,13.29,ATLANTIC COD,0,0
254,1160,2009,FALL,41.596828,-66.937288,64,12.72,ATLANTIC COD,0,0
254,1170,2001,FALL,41.935742,-65.85122,135,15.43,ATLANTIC COD,210,604.94
254,1180,2010,SPRING,41.974587,-65.818372,194,8.33,ATLANTIC COD,198,137.151898734177
254,1200,2008,SPRING,41.272488,-68.446055,53,NA,ATLANTIC COD,0,0
254,1200,2010,FALL,41.680683,-68.286577,40,13.04,ATLANTIC COD,0,0
254,1200,2015,SPRING,41.855883,-67.434162,52,NA,ATLANTIC COD,360,122.29746835443
254,1210,2011,FALL,42.13036,-66.194923,105,15.05,ATLANTIC COD,20,3.6506329113924
254,1220,2005,SPRING,42.146453,-67.746213,195,4.59,ATLANTIC COD,49,198.52
254,1230,2003,SPRING,41.317978,-68.797638,107,5.24,ATLANTIC COD,0,0
254,1230,2004,SPRING,41.502833,-68.571167,107,4.17,ATLANTIC COD,0,0
254,1230,2006,SPRING,41.111883,-68.831567,77,5.44,ATLANTIC COD,4,3.16
254,1230,2007,FALL,41.271227,-68.605432,63,15.31,ATLANTIC COD,1,3.56
254,1230,2011,SPRING,41.882587,-69.798708,108,5.19,ATLANTIC COD,8,1.27848101265823
254,1240,2004,FALL,41.885143,-69.110007,191,14.57,ATLANTIC COD,0,0
254,1240,2005,FALL,41.859417,-68.377583,200,14.67,ATLANTIC COD,1,2.44
254,1270,2009,SPRING,42.184617,-69.998713,135,4.16,ATLANTIC COD,104,99.7974683544304
254,1280,2002,SPRING,42.1605,-69.346833,196,7.07,ATLANTIC COD,0,0
254,1290,2008,FALL,42.509307,-67.691072,227,NA,ATLANTIC COD,0,0
254,1300,2006,FALL,42.31477,-66.77537,301,16.17,ATLANTIC COD,1,5.36
254,1300,2007,SPRING,42.449432,-67.399698,332,4.29,ATLANTIC COD,0,0
254,1300,2012,SPRING,42.38868,-67.448247,317,6.8,ATLANTIC COD,0,0
254,1360,2001,SPRING,42.903107,-66.818123,194,2.58,ATLANTIC COD,48,65.22
254,3550,2002,FALL,41.198833,-69.673333,23,14.39,ATLANTIC COD,1,3.84
254,3560,2013,FALL,42.050458,-70.037363,25,13.1,ATLANTIC COD,0,0
255,1130,2012,FALL,40.770408,-68.180793,60,16.24,ATLANTIC COD,0,0
255,1130,2013,SPRING,40.89885,-66.96509,89,6.07,ATLANTIC COD,1,0.558227848101266
255,1130,2014,FALL,40.906978,-67.13502,86,14.8,ATLANTIC COD,0,0
255,1170,2003,FALL,41.455667,-66.1335,116,13.56,ATLANTIC COD,0,0
255,1190,2009,FALL,41.652778,-67.165233,58,12.71,ATLANTIC COD,0,0
255,1190,2015,SPRING,41.64627,-67.318673,51,NA,ATLANTIC COD,0,0
255,1200,2012,SPRING,42.03431,-67.205893,55,7.21,ATLANTIC COD,464,426.86582278481
255,1210,2001,FALL,42.113068,-66.511437,85,16.12,ATLANTIC COD,35,68.4
255,1210,2007,SPRING,42.144447,-67.246775,89,5.33,ATLANTIC COD,1888,3672.32
255,1210,2010,FALL,41.890718,-68.051243,113,13.07,ATLANTIC COD,0,0
255,1220,2005,SPRING,42.181062,-67.637728,200,4.24,ATLANTIC COD,4,22.76
255,1230,2003,SPRING,41.100578,-68.888763,79,5.31,ATLANTIC COD,0,0
255,1230,2007,FALL,41.161147,-68.735607,67,15.27,ATLANTIC COD,0,0
255,1240,2004,SPRING,41.682333,-68.624167,170,4.56,ATLANTIC COD,0,0
255,1280,2002,SPRING,42.6105,-69.185667,200,6.89,ATLANTIC COD,36,172.38
255,1280,2004,FALL,41.901983,-69.27823,198,14.87,ATLANTIC COD,0,0
255,1290,2005,FALL,41.979517,-68.274767,195,14.9,ATLANTIC COD,0,0
255,1290,2008,FALL,42.483185,-67.913635,215,14.65,ATLANTIC COD,0,0
255,1290,2010,SPRING,42.19045,-65.853393,241,6.18,ATLANTIC COD,1,1
255,1290,2011,FALL,42.234108,-66.097467,264,13.82,ATLANTIC COD,70,80.3803797468357
255,1300,2014,SPRING,42.550213,-67.008528,315,6.88,ATLANTIC COD,0,0
255,1340,2001,SPRING,43.116822,-66.85495,173,2.58,ATLANTIC COD,0,0
255,3550,2006,SPRING,40.93685,-69.572633,40,5.19,ATLANTIC COD,54,0.033
255,3560,2013,FALL,41.978707,-69.973637,27,13.12,ATLANTIC COD,0,0
256,1090,2006,SPRING,40.886233,-69.827483,34,5.37,ATLANTIC COD,1,0.001
256,1130,2012,FALL,40.905758,-67.891818,60,16.26,ATLANTIC COD,0,0
256,1130,2014,FALL,40.94616,-67.114648,82,15.18,ATLANTIC COD,0,0
256,1140,2013,SPRING,40.774603,-66.861443,114,7.08,ATLANTIC COD,0,0
256,1170,2003,FALL,41.370667,-66.134,205,13.7,ATLANTIC COD,0,0
256,1190,2009,FALL,41.699267,-67.375593,50,13.47,ATLANTIC COD,0,0
256,1190,2012,SPRING,41.938752,-67.094993,60,7.17,ATLANTIC COD,192,196.010126582279
256,1190,2015,SPRING,41.598878,-67.445167,47,NA,ATLANTIC COD,6,0.887341772151898
256,1200,2007,SPRING,41.978537,-67.268112,53,5.22,ATLANTIC COD,4,14.12
256,1200,2008,SPRING,41.43463,-68.111902,44,6.35,ATLANTIC COD,1,0.2
256,1200,2010,FALL,41.859542,-67.855193,46,13,ATLANTIC COD,6,2.44303797468354
256,1220,2001,FALL,42.182412,-66.597687,203,16.43,ATLANTIC COD,1,1.53
256,1220,2008,FALL,42.14797,-67.775083,204,NA,ATLANTIC COD,1,4.3
256,1220,2011,FALL,42.149045,-66.27793,182,14.76,ATLANTIC COD,0,0
256,1230,2003,SPRING,41.146778,-68.799613,76,5.22,ATLANTIC COD,4,10.2376
256,1240,2004,SPRING,41.7875,-68.684167,173,3.74,ATLANTIC COD,0,0
256,1250,2002,FALL,41.686333,-69.773667,50,13.67,ATLANTIC COD,7747,11408.83
256,1280,2004,FALL,42.036317,-69.4193,206,14.26,ATLANTIC COD,0,0
256,1280,2009,SPRING,42.395243,-69.356445,242,4.8,ATLANTIC COD,0,0
256,1290,2005,FALL,42.304817,-68.10445,176,13.99,ATLANTIC COD,0,0
256,1290,2010,SPRING,42.299697,-65.975467,238,4.33,ATLANTIC COD,12,6.87341772151899
256,1290,2014,SPRING,42.635377,-66.844475,223,7.11,ATLANTIC COD,1,2.59303797468354
256,1300,2005,SPRING,42.396147,-67.466103,318,3.76,ATLANTIC COD,0,0
256,1330,2001,SPRING,43.210903,-66.45626,100,1.64,ATLANTIC COD,2,0.001
256,1370,2002,SPRING,42.682667,-69.180167,167,7.18,ATLANTIC COD,1,1.33
256,3550,2007,FALL,41.664553,-69.85067,24,12.97,ATLANTIC COD,40,1.6
256,3560,2013,FALL,41.815095,-69.90244,27,13.18,ATLANTIC COD,0,0
257,1130,2014,FALL,40.969832,-67.086413,79,14.47,ATLANTIC COD,0,0
257,1160,2015,SPRING,41.487342,-67.091283,58,NA,ATLANTIC COD,80,84.1670886075952
257,1180,2003,FALL,41.369,-66.045667,262,14.49,ATLANTIC COD,0,0
257,1180,2013,SPRING,40.786245,-66.746572,248,6.98,ATLANTIC COD,0,0
257,1190,2009,FALL,41.60892,-67.62568,51,13.38,ATLANTIC COD,0,0
257,1200,2010,FALL,41.798015,-67.659507,39,13.33,ATLANTIC COD,0,0
257,1200,2012,SPRING,41.724478,-67.72381,35,7.37,ATLANTIC COD,12,7.38037974683544
257,1210,2007,SPRING,42.098688,-67.430355,78,5.36,ATLANTIC COD,1,1.2
257,1210,2008,SPRING,41.8065,-68.189607,89,5.93,ATLANTIC COD,1,1.5
257,1220,2006,FALL,42.179802,-67.711107,196,15.18,ATLANTIC COD,0,0
257,1220,2008,FALL,42.02234,-68.020665,198,NA,ATLANTIC COD,4,7.88
257,1220,2011,FALL,42.169847,-66.403663,194,14.31,ATLANTIC COD,0,0
257,1230,2003,SPRING,41.117553,-68.665802,64,5.29,ATLANTIC COD,0,0
257,1240,2004,FALL,41.738408,-69.360597,172,13.85,ATLANTIC COD,0,0
257,1240,2004,SPRING,41.688333,-69.14,183,4.07,ATLANTIC COD,1,1.82
257,1240,2007,FALL,41.821267,-69.623455,176,15.1,ATLANTIC COD,0,0
257,1240,2013,FALL,41.773898,-69.71519,133,13.3,ATLANTIC COD,0,0
257,1280,2009,SPRING,42.551883,-69.145797,215,4.72,ATLANTIC COD,0,0
257,1280,2011,SPRING,42.104278,-69.671453,221,5.43,ATLANTIC COD,0,0
257,1290,2001,FALL,42.220493,-66.617965,223,16.5,ATLANTIC COD,16,80.88
257,1290,2005,FALL,42.4315,-67.849383,197,13.26,ATLANTIC COD,0,0
257,1290,2005,SPRING,42.346832,-67.64281,242,4.57,ATLANTIC COD,0,0
257,1290,2010,SPRING,42.437687,-66.155765,241,4.03,ATLANTIC COD,0,0
257,1290,2014,SPRING,42.613333,-66.632,179,7.31,ATLANTIC COD,20,27.0227848101266
257,1330,2001,SPRING,43.430033,-66.275733,78,2.13,ATLANTIC COD,12,1.71
257,1370,2002,SPRING,43.104,-69.279,212,5.9,ATLANTIC COD,1,2.8
257,3560,2002,FALL,41.767,-69.906,18,NA,ATLANTIC COD,180,22.842
258,1160,2003,FALL,41.754833,-65.948667,105,13.49,ATLANTIC COD,1,2.85
258,1160,2014,FALL,40.874387,-66.858913,94,15.23,ATLANTIC COD,0,0
258,1180,2013,SPRING,40.932938,-66.532525,211,5.74,ATLANTIC COD,0,0
258,1190,2012,SPRING,41.56013,-67.518745,50,7.46,ATLANTIC COD,0,0
258,1200,2009,FALL,41.842688,-67.59489,43,13.18,ATLANTIC COD,0,0
258,1200,2010,FALL,41.74006,-67.620863,41,13.55,ATLANTIC COD,0,0
258,1210,2008,FALL,41.978552,-67.816352,82,NA,ATLANTIC COD,0,0
258,1210,2011,FALL,42.161465,-67.079048,94,15.1,ATLANTIC COD,340,46.6708860759494
258,1220,2001,FALL,42.186168,-66.739517,211,16.16,ATLANTIC COD,0,0
258,1220,2006,FALL,42.022507,-68.025027,206,16.19,ATLANTIC COD,4,10.52
258,1220,2008,SPRING,41.735863,-68.398345,172,NA,ATLANTIC COD,4,5
258,1240,2003,SPRING,41.649097,-68.64766,158,5.31,ATLANTIC COD,0,0
258,1240,2007,FALL,41.823065,-69.448207,186,14.17,ATLANTIC COD,0,0
258,1240,2013,FALL,41.356395,-69.22572,124,14.35,ATLANTIC COD,0,0
258,1270,2002,FALL,42.109833,-69.7415,212,14.8,ATLANTIC COD,0,0
258,1280,2004,SPRING,41.965833,-69.3865,210,4.8,ATLANTIC COD,0,0
258,1280,2009,SPRING,42.42026,-69.12881,224,4.79,ATLANTIC COD,0,0
258,1280,2011,SPRING,42.063565,-69.301633,208,5.39,ATLANTIC COD,0,0
258,1290,2004,FALL,42.69251,-68.417308,198,12.46,ATLANTIC COD,0,0
258,1290,2005,FALL,42.441967,-68.184617,171,13.26,ATLANTIC COD,0,0
258,1290,2005,SPRING,42.416967,-67.676767,239,3.86,ATLANTIC COD,0,0
258,1290,2010,SPRING,42.397355,-66.427907,274,5.67,ATLANTIC COD,1,2.08860759493671
258,1290,2014,SPRING,42.563,-66.468333,211,NA,ATLANTIC COD,20,9.76708860759492
258,1330,2001,SPRING,43.550777,-66.352058,84,2.67,ATLANTIC COD,1,0.049
258,1370,2002,SPRING,43.22,-69.074167,183,5.9,ATLANTIC COD,0,0
258,3550,2006,SPRING,41.035517,-69.554267,38,5.38,ATLANTIC COD,9,0.96
259,1150,2014,FALL,40.695363,-66.869055,202,18.39,ATLANTIC COD,0,0
259,1160,2003,FALL,41.893667,-66.114833,90,13.6,ATLANTIC COD,1,3.05
259,1170,2013,SPRING,40.982897,-66.526932,117,5.96,ATLANTIC COD,0,0
259,1190,2009,FALL,41.89834,-67.14297,53,12.88,ATLANTIC COD,0,0
259,1190,2010,FALL,41.644858,-67.394183,45,13.54,ATLANTIC COD,0,0
259,1190,2012,FALL,41.15116,-67.999803,50,17.05,ATLANTIC COD,0,0
259,1190,2012,SPRING,41.407055,-67.808142,41,7.55,ATLANTIC COD,0,0
259,1190,2015,SPRING,41.452625,-67.53744,42,NA,ATLANTIC COD,1,1.44683544303797
259,1200,2008,FALL,41.868737,-67.621945,39,NA,ATLANTIC COD,0,0
259,1210,2011,FALL,42.138233,-67.178695,84,15.33,ATLANTIC COD,880,145.782278481013
259,1230,2013,FALL,41.29312,-69.158033,106,14.23,ATLANTIC COD,1,0.606329113924051
259,1240,2003,SPRING,42.137577,-68.416443,190,4.47,ATLANTIC COD,1,3.4974
259,1240,2007,FALL,41.604383,-69.241717,157,15.11,ATLANTIC COD,4,24.48
259,1240,2008,SPRING,41.539208,-68.950975,145,NA,ATLANTIC COD,80,57.44
259,1240,2009,SPRING,42.185003,-69.022498,156,4.81,ATLANTIC COD,1,1.65189873417722
259,1240,2011,SPRING,41.85496,-69.462868,194,5.58,ATLANTIC COD,1,2.48101265822785
259,1250,2006,SPRING,41.03,-69.3263,49,5.44,ATLANTIC COD,3584,3455.36
259,1280,2002,FALL,42.11,-69.6325,234,14.92,ATLANTIC COD,0,0
259,1280,2004,SPRING,42.044833,-69.205833,200,4.79,ATLANTIC COD,0,0
259,1290,2004,FALL,42.355657,-68.016865,169,11.83,ATLANTIC COD,4,14.84
259,1290,2005,FALL,42.56595,-68.382217,205,13.19,ATLANTIC COD,0,0
259,1290,2005,SPRING,42.685828,-67.759492,179,3.73,ATLANTIC COD,0,0
259,1290,2006,FALL,42.064342,-68.147202,224,16.01,ATLANTIC COD,0,0
259,1290,2010,SPRING,42.602438,-66.59181,176,5.58,ATLANTIC COD,220,329.025316455696
259,1300,2001,FALL,42.32679,-66.757645,314,16.1,ATLANTIC COD,1,3.79
259,1340,2001,SPRING,43.532982,-66.81263,163,3.44,ATLANTIC COD,4,2.3
259,1370,2002,SPRING,42.980833,-68.874667,174,6.1,ATLANTIC COD,0,0
260,1130,2012,FALL,41.106323,-67.378702,60,16,ATLANTIC COD,0,0
260,1160,2003,FALL,41.845167,-66.220333,79,13.66,ATLANTIC COD,0,0
260,1160,2009,FALL,41.729162,-66.793527,69,11.46,ATLANTIC COD,0,0
260,1170,2013,SPRING,41.016063,-66.461082,170,5.62,ATLANTIC COD,0,0
260,1180,2014,FALL,40.815902,-66.704315,195,15.86,ATLANTIC COD,0,0
260,1190,2010,FALL,41.488467,-67.28163,45,14.29,ATLANTIC COD,0,0
260,1190,2015,SPRING,41.387868,-67.56677,41,NA,ATLANTIC COD,1,0.645569620253165
260,1200,2008,FALL,42.04189,-67.398837,46,NA,ATLANTIC COD,0,0
260,1230,2007,SPRING,41.880102,-69.80986,86,4.64,ATLANTIC COD,4,6.08
260,1240,2008,SPRING,41.773573,-68.611003,171,NA,ATLANTIC COD,1,2.06
260,1240,2009,SPRING,42.259218,-68.761952,204,4.8,ATLANTIC COD,0,0
260,1240,2011,SPRING,41.61634,-68.80533,152,6.16,ATLANTIC COD,0,0
260,1240,2013,FALL,41.30696,-68.915405,133,14.28,ATLANTIC COD,0,0
260,1250,2006,SPRING,41.38275,-69.392067,41,5.18,ATLANTIC COD,16,5.52
260,1280,2002,FALL,42.189167,-69.647,235,14.8,ATLANTIC COD,0,0
260,1280,2004,SPRING,42.003833,-69.159167,210,4.71,ATLANTIC COD,0,0
260,1290,2001,FALL,42.561272,-66.43106,222,14.65,ATLANTIC COD,1,1.56
260,1290,2003,SPRING,42.148957,-68.059547,227,5.13,ATLANTIC COD,0,0
260,1290,2004,FALL,42.60592,-67.948103,188,12.64,ATLANTIC COD,0,0
260,1290,2005,FALL,42.636083,-68.479617,199,13.46,ATLANTIC COD,0,0
260,1290,2005,SPRING,42.609282,-67.508725,236,4.05,ATLANTIC COD,0,0
260,1290,2006,FALL,41.942455,-68.21071,216,16.51,ATLANTIC COD,0,0
260,1290,2010,SPRING,42.603322,-67.279495,274,5.3,ATLANTIC COD,0,0
260,1360,2001,SPRING,43.52124,-67.114495,225,4.64,ATLANTIC COD,0,0
260,1360,2014,SPRING,42.930397,-66.800652,196,6.87,ATLANTIC COD,8,3.93924050632912
260,1370,2002,SPRING,42.846,-68.8645,176,5.65,ATLANTIC COD,16,73
261,1160,2009,FALL,41.866132,-66.700442,68,11.5,ATLANTIC COD,20,22.4303797468354
261,1160,2012,FALL,40.981832,-67.010175,73,16.26,ATLANTIC COD,0,0
261,1160,2013,SPRING,41.20485,-66.533208,89,5.68,ATLANTIC COD,1,0.531645569620253
261,1170,2014,FALL,40.849883,-66.711335,123,15.74,ATLANTIC COD,0,0
261,1190,2008,FALL,41.877457,-67.117273,57,NA,ATLANTIC COD,0,0
261,1190,2010,FALL,41.402532,-67.74471,39,15.14,ATLANTIC COD,0,0
261,1190,2011,FALL,41.74096,-67.204667,55,15.86,ATLANTIC COD,0,0
261,1190,2012,SPRING,41.383543,-67.469557,44,7.5,ATLANTIC COD,6,2.57215189873418
261,1200,2011,SPRING,41.602637,-68.388133,24,6.8,ATLANTIC COD,0,0
261,1200,2015,SPRING,41.535773,-67.959945,40,NA,ATLANTIC COD,12,2.13037974683544
261,1210,2003,FALL,42.099333,-66.27,91,13.66,ATLANTIC COD,140,407.9
261,1210,2006,FALL,41.856187,-67.981193,58,16.46,ATLANTIC COD,1,0.42
261,1230,2013,FALL,41.173683,-68.90579,99,13.87,ATLANTIC COD,0,0
261,1240,2004,SPRING,42.035333,-68.814333,150,4.52,ATLANTIC COD,0,0
261,1240,2007,SPRING,41.826992,-69.757503,127,4.99,ATLANTIC COD,0,0
261,1240,2008,SPRING,42.019233,-68.44529,166,NA,ATLANTIC COD,0,0
261,1240,2009,SPRING,42.20659,-68.731827,204,4.89,ATLANTIC COD,0,0
261,1250,2007,FALL,41.48373,-69.53175,38,NA,ATLANTIC COD,16,14.8
261,1290,2002,SPRING,42.265,-68.3155,204,6.66,ATLANTIC COD,0,0
261,1290,2003,SPRING,42.264867,-68.023315,191,4.83,ATLANTIC COD,1,1.2596
261,1290,2004,FALL,42.683437,-67.914363,182,12.78,ATLANTIC COD,1,3.76
261,1290,2005,SPRING,42.590333,-67.475102,238,4.08,ATLANTIC COD,0,0
261,1300,2001,FALL,42.314797,-67.06829,298,15.38,ATLANTIC COD,0,0
261,1300,2010,SPRING,42.524112,-67.175655,328,5.09,ATLANTIC COD,0,0
261,1330,2001,SPRING,43.932713,-66.445107,84,3.29,ATLANTIC COD,9,0.168
261,1360,2005,FALL,42.886517,-68.3497,167,13.65,ATLANTIC COD,0,0
261,3550,2006,SPRING,41.30825,-69.52025,31,5.23,ATLANTIC COD,1,0.001
261,3610,2002,FALL,42.061333,-70.2645,56,14.16,ATLANTIC COD,130,72.4
262,1130,2012,FALL,40.933885,-67.01115,84,16.24,ATLANTIC COD,0,0
262,1160,2009,FALL,41.654382,-66.573377,70,10.83,ATLANTIC COD,0,0
262,1160,2013,SPRING,41.3044,-66.733333,77,6.09,ATLANTIC COD,0,0
262,1160,2014,FALL,40.871738,-66.724488,108,16.27,ATLANTIC COD,0,0
262,1190,2008,FALL,41.91629,-67.065178,57,NA,ATLANTIC COD,0,0
262,1190,2010,FALL,41.318355,-67.20701,48,15.25,ATLANTIC COD,0,0
262,1190,2012,SPRING,41.328857,-67.546897,44,7.47,ATLANTIC COD,0,0
262,1190,2015,SPRING,41.222055,-68.067825,45,NA,ATLANTIC COD,0,0
262,1200,2006,FALL,41.768147,-67.899853,33,15.78,ATLANTIC COD,9,18.66
262,1220,2002,SPRING,42.1405,-67.739833,199,6.22,ATLANTIC COD,0,0
262,1230,2013,FALL,41.292188,-68.674752,75,14.45,ATLANTIC COD,0,0
262,1240,2004,SPRING,42.189333,-68.7145,210,4.36,ATLANTIC COD,0,0
262,1240,2008,SPRING,42.17718,-68.547102,157,5.89,ATLANTIC COD,0,0
262,1240,2009,SPRING,41.716337,-69.012702,171,5.16,ATLANTIC COD,20,10.1012658227848
262,1240,2011,SPRING,41.703082,-68.842968,164,5.58,ATLANTIC COD,0,0
262,1250,2007,FALL,41.489213,-69.648102,29,13.36,ATLANTIC COD,2,4.88
262,1250,2007,SPRING,41.609773,-69.717152,37,4.35,ATLANTIC COD,4,0.304
262,1290,2001,FALL,42.313362,-67.176735,290,14.48,ATLANTIC COD,0,0
262,1290,2003,FALL,42.195333,-66.309167,203,13.56,ATLANTIC COD,16,53.4
262,1290,2005,SPRING,42.73595,-67.252092,220,3.78,ATLANTIC COD,0,0
262,1300,2010,SPRING,42.399025,-67.099492,360,5.44,ATLANTIC COD,0,0
262,1340,2001,SPRING,44.027225,-66.678748,107,3.18,ATLANTIC COD,1,0.001
262,1340,2014,SPRING,43.302167,-66.8575,194,5.99,ATLANTIC COD,48,70.7696202531648
262,1360,2004,FALL,43.099918,-68.01191,175,12.46,ATLANTIC COD,16,23.52
262,1370,2005,FALL,42.980817,-68.822233,184,11.5,ATLANTIC COD,0,0
262,3580,2002,FALL,41.864,-70.1715,17,13.01,ATLANTIC COD,0,0
263,1140,2012,FALL,40.671092,-67.039033,174,23.08,ATLANTIC COD,0,0
263,1160,2009,FALL,41.372633,-66.307802,100,11.77,ATLANTIC COD,0,0
263,1160,2010,FALL,41.429362,-67.099883,59,14.93,ATLANTIC COD,0,0
263,1180,2014,FALL,41.046032,-66.41669,322,16.7,ATLANTIC COD,0,0
263,1190,2008,FALL,41.761635,-67.170307,50,NA,ATLANTIC COD,0,0
263,1190,2012,SPRING,41.2724,-67.398048,48,7.3,ATLANTIC COD,1,1.16835443037975
263,1190,2013,SPRING,41.568692,-67.114068,54,6.2,ATLANTIC COD,6,1.10126582278481
263,1190,2015,SPRING,41.19572,-67.977292,45,NA,ATLANTIC COD,0,0
263,1200,2006,FALL,41.769063,-68.076733,38,16.2,ATLANTIC COD,0,0
263,1200,2011,FALL,41.877997,-67.495723,51,15.6,ATLANTIC COD,0,0
263,1210,2002,SPRING,42.1,-67.5195,157,6.39,ATLANTIC COD,0,0
263,1230,2013,FALL,41.349683,-68.401518,63,15.16,ATLANTIC COD,0,0
263,1240,2004,SPRING,42.222,-69.1195,194,4.68,ATLANTIC COD,0,0
263,1240,2008,SPRING,42.350555,-68.569987,173,NA,ATLANTIC COD,4,6.96
263,1240,2011,SPRING,41.808823,-68.96352,155,5.71,ATLANTIC COD,12,11.4873417721519
263,1250,2006,SPRING,41.512317,-69.577467,40,4.74,ATLANTIC COD,42,16.32
263,1250,2009,SPRING,41.566728,-69.528095,53,4.2,ATLANTIC COD,4900,567.6582278481
263,1290,2003,SPRING,42.415508,-68.218628,188,NA,ATLANTIC COD,0,0
263,1300,2001,FALL,42.436588,-67.441543,313,13.94,ATLANTIC COD,0,0
263,1300,2010,SPRING,42.408275,-67.335355,338,5.62,ATLANTIC COD,0,0
263,1340,2001,SPRING,43.952808,-66.952667,172,3.24,ATLANTIC COD,156,330.48
263,1360,2004,FALL,43.18521,-67.343578,186,11.23,ATLANTIC COD,0,0
263,1360,2005,SPRING,42.816243,-67.180412,219,3.83,ATLANTIC COD,4,25.52
263,1370,2005,FALL,43.021917,-68.745483,188,11.9,ATLANTIC COD,0,0
263,3550,2007,FALL,41.340807,-69.679762,22,12.97,ATLANTIC COD,0,0
263,3590,2002,FALL,42.032,-70.566667,28,13.67,ATLANTIC COD,0,0
264,1130,2012,SPRING,41.174223,-67.340818,56,7.02,ATLANTIC COD,70,46.5854430379747
264,1150,2012,FALL,40.581168,-67.093778,201,23.2,ATLANTIC COD,0,0
264,1160,2010,FALL,41.644557,-66.927628,65,14.58,ATLANTIC COD,0,0
264,1160,2013,SPRING,41.557193,-66.947008,66,NA,ATLANTIC COD,0,0
264,1170,2009,FALL,41.28976,-66.199537,205,11.57,ATLANTIC COD,0,0
264,1170,2014,FALL,41.123485,-66.378197,140,17.08,ATLANTIC COD,0,0
264,1190,2008,FALL,41.608502,-67.561235,44,NA,ATLANTIC COD,0,0
264,1200,2006,FALL,41.602253,-67.9883,34,17.01,ATLANTIC COD,0,0
264,1220,2002,SPRING,42.148,-67.422,181,6.34,ATLANTIC COD,0,0
264,1230,2009,SPRING,41.480845,-69.32864,82,4.35,ATLANTIC COD,2737,209.164556962025
264,1240,2006,SPRING,41.654017,-69.375317,173,5.12,ATLANTIC COD,16,33.28
264,1240,2011,SPRING,42.147747,-68.772112,185,5.6,ATLANTIC COD,0,0
264,1250,2007,SPRING,41.063723,-69.269972,58,5.05,ATLANTIC COD,165,87.78
264,1280,2003,SPRING,42.573757,-68.607522,207,4.54,ATLANTIC COD,0,0
